task,scenario,video_uid,video_category,sample_id,distractor_task,distractor_sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
MIntRec,text_grounded,3d98a5d2-a34b-499e-98f2-9195f300394a,Cleaning / laundry; Eating,mintred_0476,QaEgo4D,858994d8-1848-40c8-98e6-c2f56c794da4_15,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, I've got the itinerary for the team meeting. We need to finalize the schedule before we head out.""}, {""speaker"": ""Speaker 2"", ""text"": ""Let me read through it slowly... Hmm, the conference room is at 2 PM, but transportation details...""}, {""speaker"": ""Speaker 1"", ""text"": ""Dude, you're whispering like we're in a study hall.""}, {""speaker"": ""Speaker 2"", ""text"": ""Shh, I don't want to miss anything. There's a note about the agenda order here...""}, {""speaker"": ""Speaker 1"", ""text"": ""This isn't a library! Come on, read and run!""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Introduce (C) Ask for help (D) Greet,"{""A"": ""Arrange"", ""B"": ""Introduce"", ""C"": ""Ask for help"", ""D"": ""Greet""}",A,,
MIntRec,text_grounded,2fa81cfe-e0d4-42e5-be39-e14287215bd2,Fixing something in the home,mintred_0477,QaEgo4D,8dc3bab3-be15-44b1-bd67-dd885117b996_3,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been slaving over this barbecue sauce recipe all afternoon, but it still tastes off.""}, {""speaker"": ""Speaker 2"", ""text"": ""Let me see. Hmm, needs more smoke and a kick of vinegar. Here, stir it this way.""}, {""speaker"": ""Speaker 1"", ""text"": ""Like that? Okay...""}, {""speaker"": ""Speaker 2"", ""text"": ""Now simmer it low for five. Taste test?""}, {""speaker"": ""Speaker 1"", ""text"": ""Oh man... that's perfection. Seriously restaurant quality.""}, {""speaker"": ""Speaker 2"", ""text"": ""Glad you like it.""}, {""speaker"": ""Speaker 1"", ""text"": ""Whatever you're doing, bottle that.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Comfort (C) Introduce (D) Ask for help,"{""A"": ""Arrange"", ""B"": ""Comfort"", ""C"": ""Introduce"", ""D"": ""Ask for help""}",A,,
MIntRec,text_grounded,34b6e4c4-2e89-4574-a3d9-2e2174e60454,Handyman; Practicing a musical instrument,mintred_0478,QaEgo4D,65769a86-7995-418e-9d9e-e2b7bb318b6d_5,"[{""speaker"": ""Speaker 2"", ""text"": ""Excuse me, can I bring this bottle of wine in for dinner?""}, {""speaker"": ""Speaker 1"", ""text"": ""I'm sorry, sir, we have a policy against outside alcohol.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, it's just one bottle and we're celebrating. Can't you make an exception?""}, {""speaker"": ""Speaker 1"", ""text"": ""I understand, but it's for everyone's safety—no outside drinks allowed.""}, {""speaker"": ""Speaker 2"", ""text"": ""Please, it's unopened. It'll be fine.""}, {""speaker"": ""Speaker 1"", ""text"": ""no, okay, sir, you may not bring this in here.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Prevent (C) Arrange (D) Leave,"{""A"": ""Inform"", ""B"": ""Prevent"", ""C"": ""Arrange"", ""D"": ""Leave""}",B,,
MIntRec,text_grounded,6c0ca07f-6bb2-4db4-a0c3-5926726493fc,Cleaning / laundry; Making coffee,mintred_0479,QaEgo4D,c249f2bd-4a1f-4f4b-b5f0-8296d26ddbff_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Wow, you really saved my butt with that last-minute repair on my car. You're a lifesaver!""}, {""speaker"": ""Speaker 2"", ""text"": ""No problem at all, happy to help out a friend.""}, {""speaker"": ""Speaker 1"", ""text"": ""Seriously, though, I can't just let you do that for free. How much do I owe you?""}, {""speaker"": ""Speaker 2"", ""text"": ""Forget it, man. It didn't take long, and I had the tools anyway.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, at least let me Venmo you something for gas or whatever.""}, {""speaker"": ""Speaker 2"", ""text"": ""no, do not even think about paying me for this.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Prevent (C) Arrange (D) Inform,"{""A"": ""Greet"", ""B"": ""Prevent"", ""C"": ""Arrange"", ""D"": ""Inform""}",B,,
MIntRec,text_grounded,53730322-9826-4773-8242-f4916d3c3acc,Cooking,mintred_0480,QaEgo4D,a5238722-6cb6-43c8-9e01-c96e68ffb89b_5,"[{""speaker"": ""Speaker 1"", ""text"": ""This place is a total nightmare. Did you see that guy over there staring at us?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, and the music's blasting so loud I can't even think. We should've never come here.""}, {""speaker"": ""Speaker 1"", ""text"": ""Exactly, my head's pounding already. Let's bail before it gets worse.""}, {""speaker"": ""Speaker 2"", ""text"": ""But the door's on the other side of the room, and it's packed. How do we even squeeze through?""}, {""speaker"": ""Speaker 1"", ""text"": ""i just want to get out of here. how do we get out of here?""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Advise (C) Leave (D) Comfort,"{""A"": ""Introduce"", ""B"": ""Advise"", ""C"": ""Leave"", ""D"": ""Comfort""}",C,,
MIntRec,text_grounded,9089e01e-c28e-4767-9478-ffd7daba9b79,Blacksmith,mintred_0481,QaEgo4D,9edfab7b-a22f-454d-9244-edbc40839506_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, long time no see. What's new with you?""}, {""speaker"": ""Speaker 2"", ""text"": ""Same old. Just grabbing coffee. You?""}, {""speaker"": ""Speaker 1"", ""text"": ""Heading to the park. Oh, wait—is that Jerry across the street?""}, {""speaker"": ""Speaker 2"", ""text"": ""jerry.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Greet (C) Ask for help (D) Advise,"{""A"": ""Introduce"", ""B"": ""Greet"", ""C"": ""Ask for help"", ""D"": ""Advise""}",B,,
MIntRec,text_grounded,745aef91-750a-48aa-9464-88802a2a7a40,Cooking,mintred_0482,QaEgo4D,92e460b7-e3a0-4aaa-a5cf-1feffbcca1dc_2,"[{""speaker"": ""Speaker 1"", ""text"": ""I'm so worried about Sandra. She just got passed over for that big promotion after all her hard work.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I know. She called me last night sounding pretty defeated.""}, {""speaker"": ""Speaker 1"", ""text"": ""What if this is just another setback? She's had so many lately.""}, {""speaker"": ""Speaker 2"", ""text"": ""She's tougher than she thinks. Give it time.""}, {""speaker"": ""Speaker 1"", ""text"": ""I hope you're right. I just hate seeing her hurt like this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Things have a way of working out for Sandra.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Prevent (C) Comfort (D) Inform,"{""A"": ""Greet"", ""B"": ""Prevent"", ""C"": ""Comfort"", ""D"": ""Inform""}",C,,
MIntRec,text_grounded,b75b0d84-01fb-4ba4-9d70-f0b601177799,Carpenter,mintred_0483,QaEgo4D,a81d4e4d-faa1-4984-aa52-e2b596bede26_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, team, we've got the store meeting starting soon. We need to get the break room ready fast.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, it's a mess in there. Where do we start?""}, {""speaker"": ""Speaker 1"", ""text"": ""Chairs need setting up, sound system tested, and someone grab the projector.""}, {""speaker"": ""Speaker 2"", ""text"": ""Jonah's around, and Cheyenne just got in. Perfect.""}, {""speaker"": ""Speaker 1"", ""text"": ""jonah, you set up the chairs. cheyenne, can you make sure that the sound system's working?""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Arrange (C) Greet (D) Inform,"{""A"": ""Prevent"", ""B"": ""Arrange"", ""C"": ""Greet"", ""D"": ""Inform""}",B,,
MIntRec,text_grounded,7f5ed6e1-aca1-40d5-87c6-d156c5f02263,Camp setup/pack-up/chores,mintred_0484,QaEgo4D,1fa5e57a-29d4-4ece-9c3c-819f4dddab6a_1,"[{""speaker"": ""Speaker 2"", ""text"": ""Come on, let me fix your computer. I do this stuff all the time.""}, {""speaker"": ""Speaker 1"", ""text"": ""No, really, it's fine.""}, {""speaker"": ""Speaker 2"", ""text"": ""It'll take me five minutes. You're just wasting money on a repair guy.""}, {""speaker"": ""Speaker 1"", ""text"": ""just leave it with me. i'll find someone else.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Inform (C) Leave (D) Comfort,"{""A"": ""Advise"", ""B"": ""Inform"", ""C"": ""Leave"", ""D"": ""Comfort""}",C,,
MIntRec,text_grounded,145d3a0c-2cc6-4eea-97fa-86a23da9d368,Crafting/knitting/sewing/drawing/painting,mintred_0485,EgoPlan-Bench2,145d3a0c-2cc6-4eea-97fa-86a23da9d368_70,"[{""speaker"": ""Speaker 1"", ""text"": ""This party's dragging on forever. We should just bounce.""}, {""speaker"": ""Speaker 2"", ""text"": ""But what if Sarah notices we're gone? She's counting on us for cleanup.""}, {""speaker"": ""Speaker 1"", ""text"": ""She'll survive. Come on, it'll be fine.""}, {""speaker"": ""Speaker 2"", ""text"": ""I don't know... the door's jammed anyway.""}, {""speaker"": ""Speaker 1"", ""text"": ""well, we can try. come on, dina.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Ask for help (C) Leave (D) Inform,"{""A"": ""Introduce"", ""B"": ""Ask for help"", ""C"": ""Leave"", ""D"": ""Inform""}",C,,
MIntRec,text_grounded,a40f2c59-c795-4893-9ec5-6a58632a2b49,Bus; Indoor Navigation (walking); Talking to colleagues; Walking on street,mintred_0486,QaEgo4D,97101c8d-1d2f-49cc-a62c-595ea093b72c_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you must be the new guy at the party. What's your name?""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh, you don't recognize me? I'm famous!""}, {""speaker"": ""Speaker 1"", ""text"": ""Famous? Like a celebrity or something?""}, {""speaker"": ""Speaker 2"", ""text"": ""Better! I jump on turtles and save princesses!""}, {""speaker"": ""Speaker 1"", ""text"": ""Wait, no way...""}, {""speaker"": ""Speaker 2"", ""text"": ""it's a me, a mario!""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Prevent (C) Comfort (D) Introduce,"{""A"": ""Leave"", ""B"": ""Prevent"", ""C"": ""Comfort"", ""D"": ""Introduce""}",D,,
MIntRec,text_grounded,b5410470-6cb6-43ea-8233-4824ba6a27b0,Scooter mechanic,mintred_0487,QaEgo4D,6b111fa6-49ff-4114-84d3-43d70f3e21cc_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I can't believe you still haven't told her the truth about what happened.""}, {""speaker"": ""Speaker 2"", ""text"": ""It's not the right time yet.""}, {""speaker"": ""Speaker 1"", ""text"": ""You'll never tell her. You're just going to keep lying forever.""}, {""speaker"": ""Speaker 2"", ""text"": ""I'm handling it my way.""}, {""speaker"": ""Speaker 1"", ""text"": ""Your way is avoiding everything! We need to talk about this now.""}, {""speaker"": ""Speaker 2"", ""text"": ""okay, can we just stop talking about this?""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Prevent (C) Introduce (D) Arrange,"{""A"": ""Leave"", ""B"": ""Prevent"", ""C"": ""Introduce"", ""D"": ""Arrange""}",B,,
MIntRec,text_grounded,9b34e344-494d-4664-8180-a8ff2a692ab2,Bike; Hanging out with friends at a bar; Talking to colleagues,mintred_0488,EgoPlan-Bench2,9b34e344-494d-4664-8180-a8ff2a692ab2_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I was thinking we should plan that hiking trip soon. How's your schedule looking in a few weeks?""}, {""speaker"": ""Speaker 2"", ""text"": ""Pretty open after mid-May. What dates were you thinking?""}, {""speaker"": ""Speaker 1"", ""text"": ""Let's aim for the first weekend in July, like the 5th or 6th.""}, {""speaker"": ""Speaker 2"", ""text"": ""The 5th? Let me count it out from now...""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, does that work for you?""}, {""speaker"": ""Speaker 2"", ""text"": ""that's like six weeks away.""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Inform (C) Arrange (D) Ask for help,"{""A"": ""Prevent"", ""B"": ""Inform"", ""C"": ""Arrange"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,d3dafc0b-c623-4c4b-9a4a-ee56538e257c,"Clothes, other shopping",mintred_0489,QaEgo4D,6c10ce5a-087a-4a94-ab41-2c4fe2aa2b34_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, is that you over there? You look just like your profile pic.""}, {""speaker"": ""Speaker 2"", ""text"": ""Haha, yeah, it's me! And you're even taller than I imagined.""}, {""speaker"": ""Speaker 1"", ""text"": ""Guilty as charged. We've been chatting online for months now.""}, {""speaker"": ""Speaker 2"", ""text"": ""I know, right? Finally putting a face to the messages.""}, {""speaker"": ""Speaker 1"", ""text"": ""oh, so good to meet you in person.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Comfort (C) Greet (D) Advise,"{""A"": ""Inform"", ""B"": ""Comfort"", ""C"": ""Greet"", ""D"": ""Advise""}",C,,
MIntRec,text_grounded,32eb7ed6-bea2-4b2f-a201-22e8f1f70caa,Cleaning / laundry,mintred_0490,EgoPlan-Bench2,32eb7ed6-bea2-4b2f-a201-22e8f1f70caa_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Our bedroom could really use some cozy vibes at night.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally, it's feeling a bit dull right now. What do you think we should add?""}, {""speaker"": ""Speaker 1"", ""text"": ""Maybe some soft lighting or something relaxing.""}, {""speaker"": ""Speaker 2"", ""text"": ""should we get a scented candle for our nightstand?""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Advise (C) Leave (D) Comfort,"{""A"": ""Greet"", ""B"": ""Advise"", ""C"": ""Leave"", ""D"": ""Comfort""}",B,,
MIntRec,text_grounded,95a8fcdb-1010-432f-a2e0-9aba00b2ccfb,Cleaning / laundry,mintred_0491,QaEgo4D,20366647-f327-4286-b5bc-84ac37e88476_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, it's dead in here today. Why don't you hop on the PA and make an announcement to wake people up?""}, {""speaker"": ""Speaker 2"", ""text"": ""Like what? There's nothing going on.""}, {""speaker"": ""Speaker 1"", ""text"": ""I don't know, say the store's closing early or something funny.""}, {""speaker"": ""Speaker 2"", ""text"": ""That could get me in trouble with corporate.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, just mess around a little. No one's paying attention anyway.""}, {""speaker"": ""Speaker 2"", ""text"": ""Attention Cloud 9 shoppers, I do not have an announcement.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Greet (C) Comfort (D) Arrange,"{""A"": ""Inform"", ""B"": ""Greet"", ""C"": ""Comfort"", ""D"": ""Arrange""}",A,,
MIntRec,text_grounded,ed31f134-b3f0-4f50-b8ae-d956b2f9ccfd,Cleaning / laundry; Crafting/knitting/sewing/drawing/painting; Talking with family members,mintred_0492,QaEgo4D,7ba41d2e-eec9-4cf6-997d-5c1a773b5518_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this report is taking forever. Can't we take a quick break?""}, {""speaker"": ""Speaker 2"", ""text"": ""We've only been at it for an hour. What's the holdup?""}, {""speaker"": ""Speaker 1"", ""text"": ""I just need to check my phone real quick—it's blowing up with messages.""}, {""speaker"": ""Speaker 2"", ""text"": ""Five minutes tops, then focus.""}, {""speaker"": ""Speaker 1"", ""text"": ""Alright, alright...""}, {""speaker"": ""Speaker 2"", ""text"": ""now get back to work.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Advise (C) Arrange (D) Introduce,"{""A"": ""Ask for help"", ""B"": ""Advise"", ""C"": ""Arrange"", ""D"": ""Introduce""}",C,,
MIntRec,text_grounded,318ad257-bf3f-4436-9dac-9de4bda710c3,Cooking,mintred_0493,QaEgo4D,f3045066-d2a9-4e80-944d-f300519fb91d_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, this place is hopping tonight.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, packed house.""}, {""speaker"": ""Speaker 1"", ""text"": ""Thirsty? I'll hit the bar quick.""}, {""speaker"": ""Speaker 2"", ""text"": ""hey.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Greet (C) Prevent (D) Inform,"{""A"": ""Arrange"", ""B"": ""Greet"", ""C"": ""Prevent"", ""D"": ""Inform""}",B,,
MIntRec,text_grounded,f362408a-1ef0-4766-9f73-cac3f663773f,Cooking,mintred_0494,QaEgo4D,60e1f64e-1855-449c-b494-04d1c28f259c_5,"[{""speaker"": ""Speaker 2"", ""text"": ""I can't believe he said that to me! I'm marching right over there and giving him a piece of my mind!""}, {""speaker"": ""Speaker 1"", ""text"": ""Mom, just calm down. It's late, and you'll only make things worse.""}, {""speaker"": ""Speaker 2"", ""text"": ""No way! He crossed the line this time. Nobody talks to me like that!""}, {""speaker"": ""Speaker 1"", ""text"": ""We can deal with it tomorrow when you're not so mad.""}, {""speaker"": ""Speaker 2"", ""text"": ""Forget tomorrow—I'm going now!""}, {""speaker"": ""Speaker 1"", ""text"": ""Mom, come on.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Ask for help (C) Greet (D) Prevent,"{""A"": ""Introduce"", ""B"": ""Ask for help"", ""C"": ""Greet"", ""D"": ""Prevent""}",D,,
MIntRec,text_grounded,094bb63c-2050-4471-88eb-de3b86c26c81,Cooking,mintred_0495,QaEgo4D,46bca58c-a8a9-4dd2-90ff-0a7acf8fd44d_7,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, the party's in full swing. Everyone's here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but I'm still a little nervous about spilling the beans.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, we've planned this forever. They're gonna love it.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're right. Deep breath...""}, {""speaker"": ""Speaker 1"", ""text"": ""Go for it!""}, {""speaker"": ""Speaker 2"", ""text"": ""now we're...announcing it.""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Comfort (C) Greet (D) Inform,"{""A"": ""Prevent"", ""B"": ""Comfort"", ""C"": ""Greet"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,f5cfbdee-bad1-44c7-b97b-5269e5ae9764,Cooking,mintred_0496,QaEgo4D,d88ecb5f-ce66-45b4-b46d-08b8f93242ea_17,"[{""speaker"": ""Speaker 1"", ""text"": ""Thanks for helping me with the boxes, man.""}, {""speaker"": ""Speaker 2"", ""text"": ""No sweat.""}, {""speaker"": ""Speaker 1"", ""text"": ""Here, let me spot you some cash for gas.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, really.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, at least twenty bucks.""}, {""speaker"": ""Speaker 2"", ""text"": ""no worries, i'm out of here.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Greet (C) Inform (D) Advise,"{""A"": ""Leave"", ""B"": ""Greet"", ""C"": ""Inform"", ""D"": ""Advise""}",A,,
