task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_offtopic,e454170f-9b08-4861-97b7-a5bdc1b1528f,Daily life,e454170f-9b08-4861-97b7-a5bdc1b1528f_21,"[{""speaker"": ""Speaker 1"", ""text"": ""This protest is getting out of hand, man. The crowd's massive.""}, {""speaker"": ""Speaker 2"", ""text"": ""Tell me about it. I can barely see the stage anymore.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, and check out that group chanting over there—they're intense.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, Tommy, some guy with no pants just joined the protest.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to drive a car on the road? (A) take corner drive (B) restart car (C) open car boot (D) open car door","{""A"": ""take corner drive"", ""B"": ""restart car"", ""C"": ""open car boot"", ""D"": ""open car door""}",A,19.0,172.43333333333334
EgoPlan-Bench2,video_grounded_offtopic,1f29e9be-28e6-43a2-842d-bb796b832518,Hobbies,1f29e9be-28e6-43a2-842d-bb796b832518_45,"[{""speaker"": ""Speaker 1"", ""text"": ""My flight's delayed again? This is the third time this week—I can't afford to miss this deal!""}, {""speaker"": ""Speaker 2"", ""text"": ""I understand, sir. Let me check with the gate agent right now.""}, {""speaker"": ""Speaker 1"", ""text"": ""It's always something. What if they cancel it altogether?""}, {""speaker"": ""Speaker 2"", ""text"": ""Unlikely, sir. These delays usually clear up quickly.""}, {""speaker"": ""Speaker 1"", ""text"": ""I don't know... I'm starting to lose faith in this airline.""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh, don't worry, sir.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint a wall? (A) pull box (B) apply paint on wall (C) climb down stairs (D) take roller","{""A"": ""pull box"", ""B"": ""apply paint on wall"", ""C"": ""climb down stairs"", ""D"": ""take roller""}",B,1096.8,1285.1333333333334
EgoPlan-Bench2,video_grounded_offtopic,20d62117-8b5f-44b3-b86f-a936e6cdd2c2,Hobbies,20d62117-8b5f-44b3-b86f-a936e6cdd2c2_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I'm so worried about Sandra. She just got passed over for that big promotion after all her hard work.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I know. She called me last night sounding pretty defeated.""}, {""speaker"": ""Speaker 1"", ""text"": ""What if this is just another setback? She's had so many lately.""}, {""speaker"": ""Speaker 2"", ""text"": ""She's tougher than she thinks. Give it time.""}, {""speaker"": ""Speaker 1"", ""text"": ""I hope you're right. I just hate seeing her hurt like this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Things have a way of working out for Sandra.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare paint and brush? (A) put paint on palette (B) close paint tube (C) pick brush (D) remove towel from leg","{""A"": ""put paint on palette"", ""B"": ""close paint tube"", ""C"": ""pick brush"", ""D"": ""remove towel from leg""}",D,304.1666666666667,340.93333333333334
EgoPlan-Bench2,video_grounded_offtopic,74dbf8d0-b10d-4993-831e-7618801d2d95,Daily life,74dbf8d0-b10d-4993-831e-7618801d2d95_11,"[{""speaker"": ""Speaker 1"", ""text"": ""I just got the call from the doctor. They found something on the scan.""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh no, what did they say exactly?""}, {""speaker"": ""Speaker 1"", ""text"": ""It's unclear, but it could be bad. I'm freaking out here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Breathe, okay? We'll get a second opinion if we have to.""}, {""speaker"": ""Speaker 1"", ""text"": ""But what if it's cancer? I can't handle this.""}, {""speaker"": ""Speaker 2"", ""text"": ""everything's gonna be just fine.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to hang clothes on the rack? (A) place crate (B) pick cloth (C) hang cloth (D) wipe line","{""A"": ""place crate"", ""B"": ""pick cloth"", ""C"": ""hang cloth"", ""D"": ""wipe line""}",A,394.93333333333334,401.56666666666666
EgoPlan-Bench2,video_grounded_offtopic,0a47c74a-dad9-42d5-b937-0f375490f034,Recreation,0a47c74a-dad9-42d5-b937-0f375490f034_9,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, did you see the headlines? NASA's gearing up for that big Artemis mission next year.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but everyone's still buzzing about the Mars rovers and Elon Musk's plans.""}, {""speaker"": ""Speaker 1"", ""text"": ""True, Mars has been the hot topic for a while now.""}, {""speaker"": ""Speaker 2"", ""text"": ""So why the sudden moon focus?""}, {""speaker"": ""Speaker 1"", ""text"": ""it's gonna be all about the moon before you know it.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to play the Ludo game? (A) point to game board (B) move playing pieces on game board (C) pick pen (D) shake dice in hand","{""A"": ""point to game board"", ""B"": ""move playing pieces on game board"", ""C"": ""pick pen"", ""D"": ""shake dice in hand""}",C,182.0,195.66666666666666
EgoPlan-Bench2,video_grounded_offtopic,a47718d6-30dc-4afa-8088-a62e1e81d3e6,Hobbies,a47718d6-30dc-4afa-8088-a62e1e81d3e6_17,"[{""speaker"": ""Speaker 1"", ""text"": ""So, how's your week shaping up? Busy as usual?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, pretty quiet actually. Why, you got something in mind?""}, {""speaker"": ""Speaker 1"", ""text"": ""Just checking your calendar. You haven't mentioned anything lately.""}, {""speaker"": ""Speaker 2"", ""text"": ""Calendar? I think I'm free all next week.""}, {""speaker"": ""Speaker 1"", ""text"": ""hey, you've got a thing coming up.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to attach stone to sandpaper? (A) open sellotape (B) tape stone to sandpaper (C) place sandpaper on table (D) drop scissors on table","{""A"": ""open sellotape"", ""B"": ""tape stone to sandpaper"", ""C"": ""place sandpaper on table"", ""D"": ""drop scissors on table""}",C,220.53333333333333,231.63333333333333
EgoPlan-Bench2,video_grounded_offtopic,c48a70f7-44a3-44aa-ac14-baf35e696e5c,Recreation,c48a70f7-44a3-44aa-ac14-baf35e696e5c_16,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I'm looking to rent that two-bedroom apartment you have listed.""}, {""speaker"": ""Speaker 2"", ""text"": ""Perfect timing, it's available starting next week. We can arrange everything right now.""}, {""speaker"": ""Speaker 1"", ""text"": ""Awesome, what do I need to do to get started?""}, {""speaker"": ""Speaker 2"", ""text"": ""Just fill out the application and lease agreement.""}, {""speaker"": ""Speaker 1"", ""text"": ""Got it.""}, {""speaker"": ""Speaker 2"", ""text"": ""Ah, here, do some paperwork.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to play basketball and hydrate? (A) sip water (B) take ball (C) put water bottle in pocket (D) play basketball","{""A"": ""sip water"", ""B"": ""take ball"", ""C"": ""put water bottle in pocket"", ""D"": ""play basketball""}",D,1046.0333333333333,1048.0666666666666
EgoPlan-Bench2,video_grounded_offtopic,9a5cda30-ecb8-46c5-879a-dd589a449e9a,Work,9a5cda30-ecb8-46c5-879a-dd589a449e9a_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, the party's just getting good. You can't bail now.""}, {""speaker"": ""Speaker 2"", ""text"": ""I'm kinda beat, man. Long day.""}, {""speaker"": ""Speaker 1"", ""text"": ""One more drink? It'll loosen you up.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, I don't think so.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, don't be a buzzkill!""}, {""speaker"": ""Speaker 2"", ""text"": ""i can just take off.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare a wire? (A) open plier (B) drop plier on lap (C) put right hand on lap (D) twist wire","{""A"": ""open plier"", ""B"": ""drop plier on lap"", ""C"": ""put right hand on lap"", ""D"": ""twist wire""}",A,,16.6
EgoPlan-Bench2,video_grounded_offtopic,ae31e091-06f3-44da-9394-45488ee0767c,Hobbies,ae31e091-06f3-44da-9394-45488ee0767c_37,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, any word on those COVID tests we took last week? I've been on edge all day.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I was just about to call you. They emailed me the results a minute ago.""}, {""speaker"": ""Speaker 1"", ""text"": ""Oh god, don't keep me in suspense—what do they say?""}, {""speaker"": ""Speaker 2"", ""text"": ""Good news!""}, {""speaker"": ""Speaker 1"", ""text"": ""Spill it!""}, {""speaker"": ""Speaker 2"", ""text"": ""Our corona tests came back negative.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to continue drawing? (A) put drawing brush on table (B) remove excess paint from brush (C) draw on paper (D) dip drawing brush in jar","{""A"": ""put drawing brush on table"", ""B"": ""remove excess paint from brush"", ""C"": ""draw on paper"", ""D"": ""dip drawing brush in jar""}",D,604.6,640.3333333333334
EgoPlan-Bench2,video_grounded_offtopic,f5b4a5d0-06d8-4484-926a-1a64a664a4c6,Daily life,f5b4a5d0-06d8-4484-926a-1a64a664a4c6_13,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, these beers are going down smooth tonight.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but they're going right through me too.""}, {""speaker"": ""Speaker 1"", ""text"": ""Haha, feeling the call of nature?""}, {""speaker"": ""Speaker 2"", ""text"": ""You know it. Okay, i'm going to hit the little cowboys' room.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to hang hanger holders in the wardrobe? (A) adjust hangers (B) remove hanger (C) hang hanger (D) pick hanger","{""A"": ""adjust hangers"", ""B"": ""remove hanger"", ""C"": ""hang hanger"", ""D"": ""pick hanger""}",C,542.7,602.2666666666667
EgoPlan-Bench2,video_grounded_offtopic,d5ac2685-a012-46fe-8bc9-5c21c07edb0a,Work,d5ac2685-a012-46fe-8bc9-5c21c07edb0a_159,"[{""speaker"": ""Speaker 1"", ""text"": ""Hello?""}, {""speaker"": ""Speaker 2"", ""text"": ""Hi, is Sarah there? This is her sister calling from out of town.""}, {""speaker"": ""Speaker 1"", ""text"": ""She's stepped out for a bit, can I take a message?""}, {""speaker"": ""Speaker 2"", ""text"": ""Sure, but who am I speaking to?""}, {""speaker"": ""Speaker 1"", ""text"": ""this is, uh, blaine neustadt""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare the 24 well plate in the laboratory? (A) close bottle (B) place lid on table (C) open bottle (D) pour water in 24 well plate","{""A"": ""close bottle"", ""B"": ""place lid on table"", ""C"": ""open bottle"", ""D"": ""pour water in 24 well plate""}",A,1529.2,1559.3
EgoPlan-Bench2,video_grounded_offtopic,79f47a60-f1e9-4232-88b8-a1836e7dfd30,Daily life,79f47a60-f1e9-4232-88b8-a1836e7dfd30_78,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, what a day. I could really use a drink.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah? Grab a seat, I'll get you a beer.""}, {""speaker"": ""Speaker 1"", ""text"": ""Thanks. Boss ripped into me over that client mess, and now I'm just drained.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sucks. Here you go—bottoms up.""}, {""speaker"": ""Speaker 1"", ""text"": ""Appreciate it, but honestly, this isn't hitting the spot.""}, {""speaker"": ""Speaker 2"", ""text"": ""Thought you might need something a little stronger.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean up? (A) clean chopping board with sponge (B) pick cleaning sponge from sink (C) put water in cleaning sponge (D) put chopping board on sink","{""A"": ""clean chopping board with sponge"", ""B"": ""pick cleaning sponge from sink"", ""C"": ""put water in cleaning sponge"", ""D"": ""put chopping board on sink""}",A,615.2333333333333,623.5666666666667
EgoPlan-Bench2,video_grounded_offtopic,58fa49c8-226a-4013-aa0c-85a0a517ff64,Work,58fa49c8-226a-4013-aa0c-85a0a517ff64_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Amy, got a minute? Something weird just happened in the stockroom.""}, {""speaker"": ""Speaker 2"", ""text"": ""Sure, John, what's up?""}, {""speaker"": ""Speaker 1"", ""text"": ""I saw Mike stuffing some electronics into his bag and heading for the exit.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're kidding. Did he see you?""}, {""speaker"": ""Speaker 1"", ""text"": ""amy, i need to report an employee theft.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare metal strap? (A) file metal strap (B) remove metal strap (C) put strap into strap (D) pick blade","{""A"": ""file metal strap"", ""B"": ""remove metal strap"", ""C"": ""put strap into strap"", ""D"": ""pick blade""}",B,0.6,18.966666666666665
EgoPlan-Bench2,video_grounded_offtopic,1ea95f25-81f9-46b1-b7a1-c4ca58251c6f,Work,1ea95f25-81f9-46b1-b7a1-c4ca58251c6f_64,"[{""speaker"": ""Speaker 1"", ""text"": ""I was thinking about investing in that new crypto scheme my buddy told me about. The guy running it sounds like a genius.""}, {""speaker"": ""Speaker 2"", ""text"": ""Which one? The dude with the slick website and all those testimonials?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, exactly. He's promising 300% returns in a month. Can't beat that.""}, {""speaker"": ""Speaker 2"", ""text"": ""Trust me, you can. I've seen his type before.""}, {""speaker"": ""Speaker 1"", ""text"": ""What do you mean?""}, {""speaker"": ""Speaker 2"", ""text"": ""He's a scam artist.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to remove dust from wooden boards? (A) flip wooden board (B) roll vacuum pipe (C) remove vacuum blower (D) blow wood dust off machine table","{""A"": ""flip wooden board"", ""B"": ""roll vacuum pipe"", ""C"": ""remove vacuum blower"", ""D"": ""blow wood dust off machine table""}",A,1080.2,1092.8333333333333
EgoPlan-Bench2,video_grounded_offtopic,5b4db88b-5cf5-4d9a-9eef-dde2be7f5c46,Work,5b4db88b-5cf5-4d9a-9eef-dde2be7f5c46_27,"[{""speaker"": ""Speaker 1"", ""text"": ""I don't know, man. These guys at the town hall won't take me seriously. They keep shutting down every idea I have about fixing the park.""}, {""speaker"": ""Speaker 2"", ""text"": ""Why do you think that is? Have you tried explaining why it matters to you?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but they just nod and move on. Like my opinion doesn't count.""}, {""speaker"": ""Speaker 2"", ""text"": ""Maybe you need to make it personal. Hit 'em where it counts.""}, {""speaker"": ""Speaker 1"", ""text"": ""What do you mean?""}, {""speaker"": ""Speaker 2"", ""text"": ""You could tell 'em your story.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to cut plants? (A) drop plant in bucket (B) pick plant (C) adjust plant (D) cut part of plant with pruners","{""A"": ""drop plant in bucket"", ""B"": ""pick plant"", ""C"": ""adjust plant"", ""D"": ""cut part of plant with pruners""}",A,216.5,245.96666666666667
