task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
EgoPlan-Bench2,video_grounded_ontopic,c102289f-e029-4c27-a53c-858b2bcf005d,Recreation,c102289f-e029-4c27-a53c-858b2bcf005d_4,"[{""speaker"": ""Camera Wearer"", ""text"": ""This little snack table is getting busy—cards, chips, and food everywhere.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it looks like a whole game-night setup. Are you still serving yourself?""}, {""speaker"": ""Camera Wearer"", ""text"": ""I am, just trying to get a few more bites onto my plate without making a mess.""}, {""speaker"": ""Other"", ""text"": ""Nice. And I see the drinks are still around too—good call keeping something to sip while you eat.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Definitely. I’m just using the knife to get a little more food from the bowl first.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to eat food? (A) eat biscuit (B) dish food onto plate (C) put biscuit inside plate (D) pick food with knife","{""A"": ""eat biscuit"", ""B"": ""dish food onto plate"", ""C"": ""put biscuit inside plate"", ""D"": ""pick food with knife""}",D,731.6333333333333,765.9333333333333
EgoPlan-Bench2,video_grounded_ontopic,0dbee239-3704-4759-b6c4-5ad4b5576cac,Daily life,0dbee239-3704-4759-b6c4-5ad4b5576cac_14,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m sorting out this dog food bag and trying not to make a mess everywhere.""}, {""speaker"": ""Other"", ""text"": ""Looks like a bit of a hassle. Did the bag tear open too much?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I had to cut it open carefully and get the pieces into the trash first.""}, {""speaker"": ""Other"", ""text"": ""Good call. Once it’s open, it should be easier to pour and handle.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m just smoothing it out and getting it tucked away neatly now.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean pet bin? (A) drop bag piece in trash bin (B) pick trash bin cover (C) fold bag (D) drop knife","{""A"": ""drop bag piece in trash bin"", ""B"": ""pick trash bin cover"", ""C"": ""fold bag"", ""D"": ""drop knife""}",C,116.13333333333334,211.53333333333333
EgoPlan-Bench2,video_grounded_ontopic,f2e4ad31-16ab-4663-9f3c-b0a644262016,Work,f2e4ad31-16ab-4663-9f3c-b0a644262016_1,"[{""speaker"": ""Camera Wearer"", ""text"": ""Alright, I’ve got the scooter opened up a bit now. These screws are being a little stubborn.""}, {""speaker"": ""Other"", ""text"": ""Need a hand? Make sure you keep the small parts together so nothing gets lost.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m setting the tools aside and working through the fasteners one by one. This panel should come off soon.""}, {""speaker"": ""Other"", ""text"": ""Nice, you’re making good progress. Once that piece is off, it’ll be easier to get to the next section.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly, I’ve got the part loose now. I’ll put it down carefully and keep moving through the teardown.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to dismantle a scooter? (A) drop screws (B) loose nut (C) open scooter part (D) remove scooter part","{""A"": ""drop screws"", ""B"": ""loose nut"", ""C"": ""open scooter part"", ""D"": ""remove scooter part""}",A,0.06666666666666667,22.5
EgoPlan-Bench2,video_grounded_ontopic,1eee4aaf-a21c-4ae5-82cd-96fdccae6742,Recreation,1eee4aaf-a21c-4ae5-82cd-96fdccae6742_62,"[{""speaker"": ""Camera Wearer"", ""text"": ""This section is coming together nicely. I’m just finishing these curls and smoothing everything out.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it already looks so much better. Are you using the dryer and brush to get that volume?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m working through each section slowly so it stays smooth and polished.""}, {""speaker"": ""Other"", ""text"": ""Nice. The texture looks really even now. Just a little more product and it should be set.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yep, I’m almost done. After this I’ll tidy everything up and make sure it lays perfectly.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to style a woman's hair? (A) place hair on hair dryer (B) pull hair from brush (C) spray woman's hair (D) close can","{""A"": ""place hair on hair dryer"", ""B"": ""pull hair from brush"", ""C"": ""spray woman's hair"", ""D"": ""close can""}",D,1889.9666666666667,2089.366666666667
EgoPlan-Bench2,video_grounded_ontopic,ec9f9e41-aa3d-4466-8da9-69bcf23ffba2,Recreation,ec9f9e41-aa3d-4466-8da9-69bcf23ffba2_15,"[{""speaker"": ""Camera Wearer"", ""text"": ""Alright, I’ve got the rope threaded through here. This knot is a little awkward, but it’s holding.""}, {""speaker"": ""Other"", ""text"": ""Looks good. Just make sure everything’s clipped in cleanly before you move on.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m checking each carabiner one by one. I don’t want anything loose on the way down.""}, {""speaker"": ""Other"", ""text"": ""Smart. Take your time with the straps and connections—better to double-check now than deal with it later.""}, {""speaker"": ""Camera Wearer"", ""text"": ""For sure. I’m finishing up these last attachments, then I should be ready to continue.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to adjust ropes and carabiners on a mountain? (A) lock carabiner in rope anchor (B) unlock carabiner (C) hook carabiner to rope anchor (D) hook rope to chain hook","{""A"": ""lock carabiner in rope anchor"", ""B"": ""unlock carabiner"", ""C"": ""hook carabiner to rope anchor"", ""D"": ""hook rope to chain hook""}",D,4.633333333333334,116.5
EgoPlan-Bench2,video_grounded_ontopic,3d98a5d2-a34b-499e-98f2-9195f300394a,Daily life,3d98a5d2-a34b-499e-98f2-9195f300394a_16,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m just finishing up sweeping this area. It always seems to collect so much dust.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it gets messy fast. You’re making it look a lot better already.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I keep finding little bits of trash too, so I’m gathering everything as I go.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Once you clear all that out, the floor will be much easier to clean.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m almost done here, then I can head back inside and relax for a bit.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to clean the floor? (A) put down floor brush (B) connect cable to socket (C) throw trash in bin (D) round cable on mop machine","{""A"": ""put down floor brush"", ""B"": ""connect cable to socket"", ""C"": ""throw trash in bin"", ""D"": ""round cable on mop machine""}",C,1099.3666666666666,1188.3
EgoPlan-Bench2,video_grounded_ontopic,f9782784-c8c1-4b43-8830-a303868b7d42,Hobbies,f9782784-c8c1-4b43-8830-a303868b7d42_81,"[{""speaker"": ""Camera Wearer"", ""text"": ""These pencils keep getting dull so fast.""}, {""speaker"": ""Other"", ""text"": ""Yeah, you’ve been sharpening them a lot. Need a fresh one?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Maybe, but I’m trying to get this one just right first.""}, {""speaker"": ""Other"", ""text"": ""Looks like you’re almost there. Hopefully it stays sharp for a while.""}, {""speaker"": ""Camera Wearer"", ""text"": ""I know, I keep testing it on the desk to see if it feels right.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to sharpen a pencil? (A) sharpen pencil (B) hit pencil (C) pick pencil (D) place pencil","{""A"": ""sharpen pencil"", ""B"": ""hit pencil"", ""C"": ""pick pencil"", ""D"": ""place pencil""}",D,1349.0666666666666,1367.0333333333333
EgoPlan-Bench2,video_grounded_ontopic,0a4c05df-f522-4a33-862f-0d89824e7300,Recreation,0a4c05df-f522-4a33-862f-0d89824e7300_23,"[{""speaker"": ""Camera Wearer"", ""text"": ""Alright, I’ve got the rope in hand. Just lining everything up at the anchor now.""}, {""speaker"": ""Other"", ""text"": ""Nice, take your time. Is the setup looking good so far?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I’m checking the connections one by one. I want to make sure it’s all clipped in cleanly.""}, {""speaker"": ""Other"", ""text"": ""Good call. Better to double-check now than have to mess with it later.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m tightening everything down now so it stays solid before I move on.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to climb a mountain and make a rope anchor? (A) hook carabiner to anchor chain (B) attach rope to anchor chain (C) remove carabiner from waist strap (D) tighten carabiner","{""A"": ""hook carabiner to anchor chain"", ""B"": ""attach rope to anchor chain"", ""C"": ""remove carabiner from waist strap"", ""D"": ""tighten carabiner""}",A,291.43333333333334,309.6
EgoPlan-Bench2,video_grounded_ontopic,8fdc8697-27a3-4a1f-b4a0-fde63d4cfd48,Daily life,8fdc8697-27a3-4a1f-b4a0-fde63d4cfd48_2,"[{""speaker"": ""Camera Wearer"", ""text"": ""I’m getting ready to head out. Let me grab my bag and make sure I’ve got everything.""}, {""speaker"": ""Other"", ""text"": ""Nice, did you check your shoes and mask already?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yep, shoes are on, and I found the mask in the cupboard. I’m just checking myself in the mirror before I leave.""}, {""speaker"": ""Other"", ""text"": ""Good idea. You don’t want to forget anything once you’re outside.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m about to step out, then I’ll get the bike ready and head off.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to prepare to ride a bicycle? (A) put on helmet (B) pick mask from cupboard (C) untie helmet from bicycle (D) open door","{""A"": ""put on helmet"", ""B"": ""pick mask from cupboard"", ""C"": ""untie helmet from bicycle"", ""D"": ""open door""}",D,16.566666666666666,43.43333333333333
EgoPlan-Bench2,video_grounded_ontopic,1eee4aaf-a21c-4ae5-82cd-96fdccae6742,Recreation,1eee4aaf-a21c-4ae5-82cd-96fdccae6742_6,"[{""speaker"": ""Camera Wearer"", ""text"": ""Okay, I’ve got the product mixed up now. It’s looking pretty smooth.""}, {""speaker"": ""Other"", ""text"": ""Nice, that should make it easier to work with. Is the consistency right?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, I think so. I’m just getting everything set before I start applying it.""}, {""speaker"": ""Other"", ""text"": ""Good idea. Better to have the station organized first so nothing gets messy.""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m finishing up the prep now, then I can move on to the actual treatment.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to apply hair treatment on a woman's hair in the salon? (A) wear glove (B) pick hair brush (C) press ointment into plastic bowl (D) mix liquid and ointment with hair brush","{""A"": ""wear glove"", ""B"": ""pick hair brush"", ""C"": ""press ointment into plastic bowl"", ""D"": ""mix liquid and ointment with hair brush""}",A,112.1,193.03333333333333
EgoPlan-Bench2,video_grounded_ontopic,8e39ec3d-f461-4df1-ad3e-ea72e953e545,Hobbies,8e39ec3d-f461-4df1-ad3e-ea72e953e545_36,"[{""speaker"": ""Camera Wearer"", ""text"": ""This grass is piling up fast. I’ve been mowing for a while now and the bag’s getting pretty heavy.""}, {""speaker"": ""Other"", ""text"": ""Yeah, it looks like you’ve got a full load there. Want to dump it out before you keep going?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. I’m trying to keep the mower moving and not let the bag get too packed.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. Once you empty it, you should be able to finish the rest of the lawn a lot easier.""}, {""speaker"": ""Camera Wearer"", ""text"": ""For sure. I just need to set it down and get the mower ready again.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to trim grass and dispose it? (A) place grass bag on ground (B) pull starter handle (C) hit grass bag (D) pour grass on ground","{""A"": ""place grass bag on ground"", ""B"": ""pull starter handle"", ""C"": ""hit grass bag"", ""D"": ""pour grass on ground""}",A,269.8333333333333,366.96666666666664
EgoPlan-Bench2,video_grounded_ontopic,277e72e5-013a-446d-8463-778f1c786105,Hobbies,277e72e5-013a-446d-8463-778f1c786105_18,"[{""speaker"": ""Other"", ""text"": ""Looks like you’ve been at that railing for a while. Is the paint going on smoothly?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Yeah, it’s taking a few coats, but it’s coming along nicely. I’m trying to cover the post evenly.""}, {""speaker"": ""Other"", ""text"": ""Nice. Are you using a smaller brush for the tight spots?""}, {""speaker"": ""Camera Wearer"", ""text"": ""Exactly. It helps a lot around the edges and corners, especially when I need to be careful not to get paint everywhere.""}, {""speaker"": ""Other"", ""text"": ""Makes sense. It already looks a lot cleaner than before.""}]","Considering the progress shown in the video and my current observation in the last frame, what action should I take next in order to paint a wooden railing post? (A) collect brush (B) press brush against paint container (C) stop painting (D) paint railing post","{""A"": ""collect brush"", ""B"": ""press brush against paint container"", ""C"": ""stop painting"", ""D"": ""paint railing post""}",B,0.0,239.56666666666666
